id,observed_on,time_observed_at,latitude,longitude,scientific_name,common_name
206797453,4/12/2024,2024-04-12 13:23:00 UTC,47.65778909,-122.11753,Pandion haliaetus carolinensis,American Osprey
206859374,4/12/2024,2024-04-12 13:44:00 UTC,27.51113889,-82.67036389,Pandion haliaetus carolinensis,American Osprey
207041724,4/12/2024,2024-04-12 17:15:00 UTC,36.61897576,-121.9016555,Pandion haliaetus carolinensis,American Osprey
207097870,4/12/2024,2024-04-13 01:06:53 UTC,48.2784284,-114.2719551,Pandion haliaetus carolinensis,American Osprey
207718375,4/12/2024,2024-04-12 13:18:00 UTC,44.1436381,-115.3046788,Pandion haliaetus carolinensis,American Osprey
207855901,4/12/2024,2024-04-12 22:30:01 UTC,40.90845497,-73.24299,Pandion haliaetus carolinensis,American Osprey
208037279,4/12/2024,2024-04-13 01:00:52 UTC,45.61668333,-122.7176917,Pandion haliaetus carolinensis,American Osprey
207066250,4/13/2024,2024-04-13 16:08:00 UTC,28.58352249,-80.98815113,Pandion haliaetus carolinensis,American Osprey
207084897,4/13/2024,2024-04-13 14:40:00 UTC,40.3416212,-80.1095315,Pandion haliaetus carolinensis,American Osprey
207107364,4/13/2024,,45.53615167,-123.1099788,Pandion haliaetus carolinensis,American Osprey
207287713,4/14/2024,2024-04-14 14:11:43 UTC,38.93673138,-77.58533224,Pandion haliaetus carolinensis,American Osprey
207330754,4/14/2024,2024-04-14 13:28:34 UTC,42.35066333,-88.96098,Pandion haliaetus carolinensis,American Osprey
207633988,4/14/2024,,47.99743159,-122.4395029,Pandion haliaetus carolinensis,American Osprey
208527976,4/14/2024,2024-04-14 20:01:00 UTC,9.85610761,-83.65483919,Pandion haliaetus carolinensis,American Osprey
213521462,4/14/2024,2024-04-14 17:46:31 UTC,30.2564807,-87.6442535,Pandion haliaetus carolinensis,American Osprey
207706269,4/15/2024,2024-04-15 18:11:25 UTC,49.83828718,-119.4734804,Pandion haliaetus carolinensis,American Osprey
207874834,4/15/2024,2024-04-16 02:19:00 UTC,50.02530833,-119.4949533,Pandion haliaetus carolinensis,American Osprey
209281083,4/15/2024,2024-04-15 21:23:00 UTC,44.63381247,-117.9554249,Pandion haliaetus carolinensis,American Osprey
209329346,4/15/2024,2024-04-15 21:17:00 UTC,44.79499561,-117.8085353,Pandion haliaetus carolinensis,American Osprey
209329364,4/15/2024,2024-04-15 21:23:00 UTC,44.7097801,-117.9495549,Pandion haliaetus carolinensis,American Osprey
208400645,4/16/2024,2024-04-16 22:38:58 UTC,39.62333399,-79.04160425,Pandion haliaetus carolinensis,American Osprey
207802985,4/17/2024,2024-04-17 16:51:04 UTC,40.603505,-73.92858833,Pandion haliaetus carolinensis,American Osprey
207821064,4/17/2024,2024-04-17 15:56:20 UTC,28.803331,-81.8777465,Pandion haliaetus carolinensis,American Osprey
208128896,4/17/2024,2024-04-17 12:02:00 UTC,27.60248638,-82.71371952,Pandion haliaetus carolinensis,American Osprey
229012096,4/17/2024,2024-04-17 11:12:00 UTC,41.9626035,-70.6383679,Pandion haliaetus carolinensis,American Osprey
207989874,4/18/2024,2024-04-18 18:34:29 UTC,28.80318129,-81.87750635,Pandion haliaetus carolinensis,American Osprey
208086131,4/19/2024,2024-04-19 13:03:54 UTC,28.02234167,-82.606505,Pandion haliaetus carolinensis,American Osprey
208108452,4/19/2024,2024-04-19 15:51:41 UTC,28.02221297,-82.60485726,Pandion haliaetus carolinensis,American Osprey
208376802,4/20/2024,2024-04-20 14:02:00 UTC,28.85290667,-81.35739164,Pandion haliaetus carolinensis,American Osprey
208416833,4/20/2024,2024-04-20 16:34:00 UTC,49.12649937,-122.222957,Pandion haliaetus carolinensis,American Osprey
211974100,4/20/2024,2024-04-20 17:58:00 UTC,42.94927249,-115.9750434,Pandion haliaetus carolinensis,American Osprey
208497495,4/21/2024,2024-04-21 15:14:06 UTC,42.43070965,-71.14805538,Pandion haliaetus carolinensis,American Osprey
208519194,4/21/2024,2024-04-21 16:59:28 UTC,51.07131055,-114.1717029,Pandion haliaetus carolinensis,American Osprey
208642836,4/21/2024,2024-04-21 22:14:00 UTC,31.59642779,-97.27083965,Pandion haliaetus carolinensis,American Osprey
208809209,4/22/2024,2024-04-22 21:31:07 UTC,29.57415026,-82.33479925,Pandion haliaetus carolinensis,American Osprey
209687624,4/22/2024,2024-04-22 23:12:00 UTC,45.48187966,-122.2211805,Pandion haliaetus carolinensis,American Osprey
209893937,4/22/2024,2024-04-22 23:08:00 UTC,45.54657462,-122.2380671,Pandion haliaetus carolinensis,American Osprey
209893965,4/22/2024,2024-04-22 23:17:00 UTC,45.44408969,-122.3003789,Pandion haliaetus carolinensis,American Osprey
224026871,4/22/2024,2024-04-22 13:54:00 UTC,17.7472507,-88.52670598,Pandion haliaetus carolinensis,American Osprey
208929617,4/23/2024,2024-04-23 17:46:41 UTC,28.70716829,-81.27353286,Pandion haliaetus carolinensis,American Osprey
213968514,4/23/2024,2024-04-23 14:12:00 UTC,39.1975084,-76.5363367,Pandion haliaetus carolinensis,American Osprey
232533784,4/23/2024,2024-04-24 01:41:55 UTC,51.0483722,-114.1120192,Pandion haliaetus carolinensis,American Osprey
209187135,4/24/2024,2024-04-24 21:55:00 UTC,40.85101961,-96.87770782,Pandion haliaetus carolinensis,American Osprey
212304687,4/24/2024,2024-04-24 21:58:09 UTC,43.53415071,-80.21944751,Pandion haliaetus carolinensis,American Osprey
212306394,4/24/2024,2024-04-24 21:37:30 UTC,43.53631967,-80.21479101,Pandion haliaetus carolinensis,American Osprey
214895426,4/24/2024,2024-04-24 11:49:00 UTC,45.09859,-74.48817,Pandion haliaetus carolinensis,American Osprey
209653333,4/26/2024,2024-04-26 16:46:42 UTC,28.60046182,-81.35205883,Pandion haliaetus carolinensis,American Osprey
211972760,4/26/2024,2024-04-26 12:54:00 UTC,39.49279467,-76.68749904,Pandion haliaetus carolinensis,American Osprey
210081757,4/27/2024,2024-04-27 10:35:26 UTC,41.29441167,-70.0402055,Pandion haliaetus carolinensis,American Osprey
210296722,4/27/2024,2024-04-27 17:39:34 UTC,42.2140766,-71.6969438,Pandion haliaetus carolinensis,American Osprey
210418256,4/27/2024,2024-04-27 15:56:00 UTC,40.69116787,-74.01410687,Pandion haliaetus carolinensis,American Osprey
210481002,4/27/2024,2024-04-27 17:25:00 UTC,32.70840329,-117.2330954,Pandion haliaetus carolinensis,American Osprey
210738494,4/27/2024,2024-04-27 22:15:00 UTC,38.93923942,-79.96083469,Pandion haliaetus carolinensis,American Osprey
211162059,4/27/2024,2024-04-27 20:27:00 UTC,33.09226097,-117.3001688,Pandion haliaetus carolinensis,American Osprey
212670546,4/27/2024,2024-04-27 20:03:00 UTC,45.49319784,-117.9828675,Pandion haliaetus carolinensis,American Osprey
212670548,4/27/2024,2024-04-27 20:03:00 UTC,45.41942416,-117.8954603,Pandion haliaetus carolinensis,American Osprey
213186302,4/27/2024,2024-04-27 20:03:00 UTC,45.47766009,-117.909655,Pandion haliaetus carolinensis,American Osprey
213186306,4/27/2024,2024-04-27 20:03:00 UTC,45.49399449,-117.9630639,Pandion haliaetus carolinensis,American Osprey
211080457,4/28/2024,2024-04-28 14:03:00 UTC,39.602131,-76.14659384,Pandion haliaetus carolinensis,American Osprey
211152924,4/28/2024,2024-04-28 22:08:34 UTC,41.64315518,-87.53176986,Pandion haliaetus carolinensis,American Osprey
211291201,4/28/2024,2024-04-28 13:20:00 UTC,38.28182997,-77.46391328,Pandion haliaetus carolinensis,American Osprey
213182273,4/28/2024,2024-04-28 13:44:00 UTC,25.3793897,-80.62630357,Pandion haliaetus carolinensis,American Osprey
212818860,4/29/2024,2024-04-30 00:05:00 UTC,45.50894476,-123.0891948,Pandion haliaetus carolinensis,American Osprey
213631567,4/29/2024,2024-04-29 15:05:00 UTC,25.51955556,-80.34081389,Pandion haliaetus carolinensis,American Osprey
212461036,4/30/2024,2024-05-01 02:01:43 UTC,40.91090484,-72.72036663,Pandion haliaetus carolinensis,American Osprey
212461763,4/30/2024,2024-05-01 02:05:17 UTC,32.79136658,-117.0409393,Pandion haliaetus carolinensis,American Osprey
212838401,4/30/2024,2024-05-01 01:58:00 UTC,49.216058,-123.2150451,Pandion haliaetus carolinensis,American Osprey
225135212,4/30/2024,2024-04-30 22:03:39 UTC,49.81275036,-119.4920608,Pandion haliaetus carolinensis,American Osprey
212725881,5/1/2024,2024-05-01 21:42:07 UTC,47.56229437,-122.2796003,Pandion haliaetus carolinensis,American Osprey
213258565,5/3/2024,2024-05-03 21:53:00 UTC,42.6315,-71.50248667,Pandion haliaetus carolinensis,American Osprey
213389499,5/3/2024,2024-05-03 20:48:00 UTC,45.57652247,-122.1156826,Pandion haliaetus carolinensis,American Osprey
213381258,5/4/2024,2024-05-04 11:38:29 UTC,44.51213218,-79.0952288,Pandion haliaetus carolinensis,American Osprey
213806957,5/4/2024,2024-05-04 23:07:16 UTC,28.16106667,-82.49952,Pandion haliaetus carolinensis,American Osprey
214655392,5/4/2024,2024-05-04 18:31:00 UTC,44.73369214,-117.0322183,Pandion haliaetus carolinensis,American Osprey
214840255,5/4/2024,2024-05-04 18:31:00 UTC,44.71309083,-117.178908,Pandion haliaetus carolinensis,American Osprey
233842411,5/4/2024,2024-05-04 17:21:00 UTC,30.38135542,-81.48379049,Pandion haliaetus carolinensis,American Osprey
213797691,5/5/2024,2024-05-05 16:50:00 UTC,40.13225333,-105.1923016,Pandion haliaetus carolinensis,American Osprey
213862075,5/5/2024,2024-05-05 14:26:00 UTC,28.535267,-81.3622949,Pandion haliaetus carolinensis,American Osprey
213864974,5/5/2024,2024-05-05 22:51:00 UTC,37.18455231,-121.693618,Pandion haliaetus carolinensis,American Osprey
214497904,5/8/2024,2024-05-08 22:47:36 UTC,38.93513712,-77.58169022,Pandion haliaetus carolinensis,American Osprey
214528779,5/8/2024,2024-05-08 21:21:00 UTC,43.95804722,-121.4143361,Pandion haliaetus carolinensis,American Osprey
214639934,5/9/2024,2024-05-09 18:46:31 UTC,43.90452326,-77.232282,Pandion haliaetus carolinensis,American Osprey
214918705,5/10/2024,2024-05-10 19:51:43 UTC,38.80021791,-75.09059939,Pandion haliaetus carolinensis,American Osprey
215741365,5/10/2024,2024-05-10 22:40:00 UTC,36.6064366,-121.890499,Pandion haliaetus carolinensis,American Osprey
243680334,5/10/2024,2024-05-10 18:54:00 UTC,38.93584952,-120.0069933,Pandion haliaetus carolinensis,American Osprey
245136874,5/10/2024,2024-05-10 20:16:00 UTC,42.45022948,-106.6936452,Pandion haliaetus carolinensis,American Osprey
215058989,5/11/2024,2024-05-11 18:21:07 UTC,30.199925,-81.383805,Pandion haliaetus carolinensis,American Osprey
215059298,5/11/2024,2024-05-11 17:43:39 UTC,30.19968833,-81.38382833,Pandion haliaetus carolinensis,American Osprey
215127521,5/11/2024,2024-05-11 22:33:48 UTC,38.78615333,-77.58487833,Pandion haliaetus carolinensis,American Osprey
215264291,5/11/2024,2024-05-11 09:45:00 UTC,40.6946436,-74.5205855,Pandion haliaetus carolinensis,American Osprey
215637400,5/11/2024,2024-05-11 15:18:00 UTC,39.71188904,-77.93994953,Pandion haliaetus carolinensis,American Osprey
216227815,5/11/2024,2024-05-11 17:49:00 UTC,44.66989005,-117.9764601,Pandion haliaetus carolinensis,American Osprey
216227865,5/11/2024,2024-05-11 19:42:00 UTC,44.69162461,-118.0927217,Pandion haliaetus carolinensis,American Osprey
216227896,5/11/2024,2024-05-11 20:14:00 UTC,44.77979769,-118.1467454,Pandion haliaetus carolinensis,American Osprey
216227975,5/11/2024,2024-05-12 00:07:00 UTC,44.79815659,-117.806922,Pandion haliaetus carolinensis,American Osprey
216920778,5/11/2024,2024-05-11 17:48:00 UTC,44.67046777,-117.9779365,Pandion haliaetus carolinensis,American Osprey
216920780,5/11/2024,2024-05-11 17:48:00 UTC,44.67049784,-117.9778771,Pandion haliaetus carolinensis,American Osprey
216920836,5/11/2024,2024-05-11 20:12:00 UTC,44.69328235,-118.092696,Pandion haliaetus carolinensis,American Osprey
216920844,5/11/2024,2024-05-11 20:13:00 UTC,44.69136282,-118.1465896,Pandion haliaetus carolinensis,American Osprey
217043986,5/11/2024,2024-05-12 00:06:00 UTC,44.79766059,-117.806854,Pandion haliaetus carolinensis,American Osprey
217043994,5/11/2024,2024-05-12 00:07:00 UTC,44.67313636,-117.9984999,Pandion haliaetus carolinensis,American Osprey
240312082,5/12/2024,2024-05-12 16:59:00 UTC,44.36070569,-123.2197424,Pandion haliaetus carolinensis,American Osprey
216384734,5/13/2024,2024-05-13 20:28:38 UTC,36.91187833,-76.04760833,Pandion haliaetus carolinensis,American Osprey
224969624,5/14/2024,2024-05-14 16:20:00 UTC,52.81489257,-118.011303,Pandion haliaetus carolinensis,American Osprey
229019063,5/14/2024,2024-05-14 13:16:00 UTC,41.6250753,-71.2075081,Pandion haliaetus carolinensis,American Osprey
216023493,5/15/2024,2024-05-15 22:33:07 UTC,40.18157,-120.6152283,Pandion haliaetus carolinensis,American Osprey
216135221,5/16/2024,2024-05-16 16:23:00 UTC,27.96368,-80.54204167,Pandion haliaetus carolinensis,American Osprey
216330283,5/17/2024,2024-05-17 16:06:26 UTC,45.68040003,-122.6500342,Pandion haliaetus carolinensis,American Osprey
216383561,5/17/2024,2024-05-17 19:46:00 UTC,40.6184726,-73.82833067,Pandion haliaetus carolinensis,American Osprey
216398886,5/17/2024,2024-05-17 22:01:00 UTC,39.03427006,-122.9221701,Pandion haliaetus carolinensis,American Osprey
216420053,5/17/2024,2024-05-17 23:55:39 UTC,45.055719,-77.85488147,Pandion haliaetus carolinensis,American Osprey
216950403,5/17/2024,2024-05-17 18:08:00 UTC,37.18397837,-121.6994383,Pandion haliaetus carolinensis,American Osprey
217820321,5/17/2024,2024-05-17 20:55:00 UTC,41.3682713,-71.6718201,Pandion haliaetus carolinensis,American Osprey
216595649,5/18/2024,2024-05-18 18:41:16 UTC,28.79460583,-81.2976696,Pandion haliaetus carolinensis,American Osprey
218999882,5/18/2024,2024-05-18 20:23:00 UTC,39.38776825,-79.39020568,Pandion haliaetus carolinensis,American Osprey
216971441,5/19/2024,,45.11312012,-122.9338845,Pandion haliaetus carolinensis,American Osprey
217158254,5/20/2024,2024-05-20 18:07:00 UTC,37.17818305,-121.6893682,Pandion haliaetus carolinensis,American Osprey
232960471,5/20/2024,2024-05-20 18:12:00 UTC,49.816039,-119.6239713,Pandion haliaetus carolinensis,American Osprey
217325515,5/21/2024,2024-05-21 16:47:47 UTC,38.67262167,-76.34056167,Pandion haliaetus carolinensis,American Osprey
217802828,5/23/2024,2024-05-24 00:30:57 UTC,44.08774896,-123.0986616,Pandion haliaetus carolinensis,American Osprey
218048127,5/23/2024,2024-05-23 22:04:02 UTC,48.74861931,-123.6404893,Pandion haliaetus carolinensis,American Osprey
219927572,5/23/2024,2024-05-23 16:04:45 UTC,30.29268944,-87.6356315,Pandion haliaetus carolinensis,American Osprey
217908346,5/24/2024,2024-05-24 13:26:00 UTC,33.00180863,-97.14190105,Pandion haliaetus carolinensis,American Osprey
217994193,5/24/2024,2024-05-24 20:35:37 UTC,43.27197097,-79.93574356,Pandion haliaetus carolinensis,American Osprey
218015633,5/24/2024,2024-05-25 01:04:49 UTC,44.07494388,-77.54223341,Pandion haliaetus carolinensis,American Osprey
219457067,5/24/2024,2024-05-24 22:18:00 UTC,28.33791525,-80.60391279,Pandion haliaetus carolinensis,American Osprey
219587218,5/24/2024,2024-05-24 15:12:00 UTC,48.0153848,-117.3708976,Pandion haliaetus carolinensis,American Osprey
218216038,5/25/2024,2024-05-25 21:15:28 UTC,42.2143162,-71.6966632,Pandion haliaetus carolinensis,American Osprey
219307326,5/25/2024,2024-05-25 10:21:00 UTC,29.34917432,-81.12994691,Pandion haliaetus carolinensis,American Osprey
219456944,5/25/2024,2024-05-25 18:16:00 UTC,28.32993219,-80.61835576,Pandion haliaetus carolinensis,American Osprey
227208260,5/25/2024,2024-05-25 20:48:00 UTC,47.984745,-88.80212,Pandion haliaetus carolinensis,American Osprey
218527168,5/26/2024,2024-05-27 00:25:17 UTC,44.44686907,-76.33881472,Pandion haliaetus carolinensis,American Osprey
218557049,5/26/2024,2024-05-26 18:37:00 UTC,43.14369308,-84.54322351,Pandion haliaetus carolinensis,American Osprey
219841125,5/26/2024,2024-05-26 21:52:00 UTC,44.09014595,-103.2871787,Pandion haliaetus carolinensis,American Osprey
228747601,5/26/2024,2024-05-26 22:12:00 UTC,47.98464355,-88.8055047,Pandion haliaetus carolinensis,American Osprey
233198910,5/26/2024,2024-05-26 14:48:00 UTC,32.1710999,-81.09352244,Pandion haliaetus carolinensis,American Osprey
219416917,5/27/2024,2024-05-27 19:57:40 UTC,27.741505,-82.68740833,Pandion haliaetus carolinensis,American Osprey
222147349,5/28/2024,2024-05-28 22:49:00 UTC,43.93050538,-69.24251414,Pandion haliaetus carolinensis,American Osprey
219133283,5/29/2024,2024-05-29 16:01:49 UTC,43.63983127,-70.23670941,Pandion haliaetus carolinensis,American Osprey
219290938,5/29/2024,2024-05-29 16:52:00 UTC,44.0877188,-121.314819,Pandion haliaetus carolinensis,American Osprey
220271071,5/29/2024,2024-05-29 13:32:24 UTC,30.272755,-87.58456333,Pandion haliaetus carolinensis,American Osprey
220273048,5/29/2024,2024-05-29 13:35:37 UTC,30.27252167,-87.58416667,Pandion haliaetus carolinensis,American Osprey
219393393,5/30/2024,2024-05-30 18:28:30 UTC,37.32521381,-77.2043795,Pandion haliaetus carolinensis,American Osprey
219430530,5/30/2024,2024-05-30 22:39:06 UTC,40.70335243,-73.15902777,Pandion haliaetus carolinensis,American Osprey
220406666,5/30/2024,2024-05-30 11:35:55 UTC,30.27172833,-87.58361167,Pandion haliaetus carolinensis,American Osprey
220407308,5/30/2024,2024-05-30 11:23:18 UTC,30.275745,-87.56862,Pandion haliaetus carolinensis,American Osprey
231112196,5/30/2024,2024-05-30 18:19:00 UTC,47.98214953,-88.80332959,Pandion haliaetus carolinensis,American Osprey
231838087,5/30/2024,2024-05-30 16:00:34 UTC,31.74936333,-85.05508333,Pandion haliaetus carolinensis,American Osprey
219564026,5/31/2024,2024-05-31 17:04:06 UTC,28.07072389,-80.55716079,Pandion haliaetus carolinensis,American Osprey
220839135,5/31/2024,2024-05-31 14:57:39 UTC,27.322925,-80.33273333,Pandion haliaetus carolinensis,American Osprey
221845374,5/31/2024,2024-05-31 23:16:00 UTC,28.64203164,-81.316835,Pandion haliaetus carolinensis,American Osprey
219884272,6/1/2024,2024-06-02 00:43:16 UTC,49.23016111,-122.0058639,Pandion haliaetus carolinensis,American Osprey
220115341,6/1/2024,2024-06-01 21:15:05 UTC,29.1362445,-83.0442195,Pandion haliaetus carolinensis,American Osprey
220569602,6/1/2024,2024-06-01 17:20:56 UTC,36.99091389,-104.37175,Pandion haliaetus carolinensis,American Osprey
253520988,6/1/2024,2024-06-01 17:26:48 UTC,43.77313719,-72.212828,Pandion haliaetus carolinensis,American Osprey
222737888,6/2/2024,2024-06-02 21:29:00 UTC,44.63620833,-117.8516483,Pandion haliaetus carolinensis,American Osprey
227975163,6/2/2024,2024-06-02 14:53:00 UTC,44.28184005,-72.66769536,Pandion haliaetus carolinensis,American Osprey
231716759,6/2/2024,2024-06-02 17:07:33 UTC,51.0484677,-114.1110246,Pandion haliaetus carolinensis,American Osprey
220589686,6/4/2024,,32.57388962,-117.1247218,Pandion haliaetus carolinensis,American Osprey
221053385,6/4/2024,2024-06-04 10:28:28 UTC,30.28513865,-87.56413344,Pandion haliaetus carolinensis,American Osprey
221070577,6/4/2024,2024-06-04 10:49:03 UTC,30.28408667,-87.56447833,Pandion haliaetus carolinensis,American Osprey
222747546,6/4/2024,2024-06-05 02:42:00 UTC,45.9290472,-119.308535,Pandion haliaetus carolinensis,American Osprey
233303304,6/4/2024,2024-06-05 02:29:00 UTC,44.47293333,-110.8420883,Pandion haliaetus carolinensis,American Osprey
224311485,6/5/2024,2024-06-06 01:14:26 UTC,37.50376167,-107.2238167,Pandion haliaetus carolinensis,American Osprey
221020616,6/6/2024,2024-06-07 00:30:36 UTC,34.41274831,-80.82729176,Pandion haliaetus carolinensis,American Osprey
221176273,6/6/2024,2024-06-06 18:34:00 UTC,25.14129861,-80.92331674,Pandion haliaetus carolinensis,American Osprey
221177058,6/6/2024,2024-06-06 18:49:35 UTC,30.28770936,-87.64285088,Pandion haliaetus carolinensis,American Osprey
223508157,6/6/2024,2024-06-06 16:14:00 UTC,43.29335503,-79.8813799,Pandion haliaetus carolinensis,American Osprey
221213750,6/7/2024,2024-06-07 23:10:24 UTC,43.94125364,-78.86869047,Pandion haliaetus carolinensis,American Osprey
221876849,6/7/2024,2024-06-07 23:03:00 UTC,32.69020627,-94.11549515,Pandion haliaetus carolinensis,American Osprey
242518886,6/7/2024,2024-06-07 10:34:46 UTC,27.33280097,-82.43342362,Pandion haliaetus carolinensis,American Osprey
221421080,6/8/2024,2024-06-08 15:26:32 UTC,40.0003808,-104.8241026,Pandion haliaetus carolinensis,American Osprey
221444239,6/8/2024,2024-06-09 00:04:15 UTC,45.21515218,-122.4708067,Pandion haliaetus carolinensis,American Osprey
221489797,6/8/2024,2024-06-08 17:57:00 UTC,38.78104127,-76.71189452,Pandion haliaetus carolinensis,American Osprey
221736312,6/8/2024,2024-06-08 23:43:37 UTC,41.303279,-72.240795,Pandion haliaetus carolinensis,American Osprey
221760970,6/8/2024,2024-06-08 20:42:00 UTC,35.62179164,-77.33440225,Pandion haliaetus carolinensis,American Osprey
221684254,6/9/2024,2024-06-09 18:39:00 UTC,38.92942286,-80.40426648,Pandion haliaetus carolinensis,American Osprey
221749453,6/9/2024,2024-06-09 23:20:00 UTC,33.65038139,-117.86703,Pandion haliaetus carolinensis,American Osprey
221749465,6/9/2024,2024-06-09 23:53:00 UTC,33.62164,-117.8902747,Pandion haliaetus carolinensis,American Osprey
221813813,6/9/2024,2024-06-09 21:49:00 UTC,43.6629825,-116.2814148,Pandion haliaetus carolinensis,American Osprey
221983607,6/9/2024,2024-06-09 23:12:00 UTC,37.97854899,-119.1270601,Pandion haliaetus carolinensis,American Osprey
222249011,6/9/2024,2024-06-09 18:48:06 UTC,41.30387964,-72.24068492,Pandion haliaetus carolinensis,American Osprey
222249194,6/9/2024,2024-06-09 19:17:36 UTC,41.30391605,-72.24075605,Pandion haliaetus carolinensis,American Osprey
226290814,6/9/2024,2024-06-09 21:09:53 UTC,30.6653953,-87.93182071,Pandion haliaetus carolinensis,American Osprey
221944006,6/10/2024,2024-06-11 01:25:08 UTC,30.99533844,-114.8488617,Pandion haliaetus carolinensis,American Osprey
222073917,6/10/2024,2024-06-10 17:44:00 UTC,39.42768592,-123.7983722,Pandion haliaetus carolinensis,American Osprey
222262778,6/11/2024,2024-06-11 22:25:08 UTC,36.8089025,-76.4034009,Pandion haliaetus carolinensis,American Osprey
222267300,6/12/2024,2024-06-12 16:37:26 UTC,40.66809754,-73.31890941,Pandion haliaetus carolinensis,American Osprey
222472474,6/12/2024,2024-06-12 22:07:00 UTC,24.75804026,-80.96367429,Pandion haliaetus carolinensis,American Osprey
222554244,6/13/2024,2024-06-13 18:20:00 UTC,32.61876515,-117.1017987,Pandion haliaetus carolinensis,American Osprey
222855261,6/15/2024,2024-06-15 13:54:00 UTC,32.96993333,-117.2615583,Pandion haliaetus carolinensis,American Osprey
222961073,6/15/2024,2024-06-15 16:00:43 UTC,28.6689632,-81.5796608,Pandion haliaetus carolinensis,American Osprey
222978758,6/15/2024,2024-06-15 15:41:43 UTC,38.58110833,-123.335275,Pandion haliaetus carolinensis,American Osprey
222979783,6/15/2024,2024-06-15 20:20:00 UTC,46.99658619,-119.9865011,Pandion haliaetus carolinensis,American Osprey
222979784,6/15/2024,2024-06-15 20:21:00 UTC,46.99653001,-119.9864903,Pandion haliaetus carolinensis,American Osprey
225824713,6/16/2024,2024-06-16 20:22:19 UTC,26.65953483,-82.15038322,Pandion haliaetus carolinensis,American Osprey
241211752,6/16/2024,2024-06-16 14:26:00 UTC,43.38295222,-80.35591531,Pandion haliaetus carolinensis,American Osprey
223920912,6/17/2024,2024-06-17 20:25:00 UTC,36.61173329,-121.8930325,Pandion haliaetus carolinensis,American Osprey
229064395,6/17/2024,2024-06-17 09:41:00 UTC,43.97487236,-69.42046055,Pandion haliaetus carolinensis,American Osprey
223882786,6/18/2024,2024-06-19 00:03:00 UTC,40.80159413,-73.89986266,Pandion haliaetus carolinensis,American Osprey
224551263,6/18/2024,2024-06-18 21:06:03 UTC,40.70201991,-73.16016275,Pandion haliaetus carolinensis,American Osprey
227296351,6/18/2024,2024-06-18 17:17:24 UTC,32.46753645,-84.99618486,Pandion haliaetus carolinensis,American Osprey
229956956,6/18/2024,2024-06-18 14:07:15 UTC,35.03455879,-76.46459206,Pandion haliaetus carolinensis,American Osprey
223887202,6/19/2024,2024-06-20 00:00:00 UTC,44.65515516,-110.9913131,Pandion haliaetus carolinensis,American Osprey
254935777,6/19/2024,2024-06-19 17:23:00 UTC,33.633373,-117.957968,Pandion haliaetus carolinensis,American Osprey
224251901,6/21/2024,2024-06-21 20:14:15 UTC,26.45101068,-82.0213381,Pandion haliaetus carolinensis,American Osprey
224418904,6/21/2024,2024-06-21 20:01:00 UTC,49.22019246,-123.2136741,Pandion haliaetus carolinensis,American Osprey
228771878,6/21/2024,2024-06-21 17:06:17 UTC,36.72896667,-118.9917133,Pandion haliaetus carolinensis,American Osprey
224446624,6/22/2024,2024-06-22 17:57:11 UTC,43.10734715,-80.80496237,Pandion haliaetus carolinensis,American Osprey
224447536,6/22/2024,2024-06-22 17:57:44 UTC,40.97074,-73.959358,Pandion haliaetus carolinensis,American Osprey
236313977,6/22/2024,2024-06-22 17:29:00 UTC,42.28806185,-83.73942188,Pandion haliaetus carolinensis,American Osprey
224682066,6/23/2024,2024-06-23 14:19:31 UTC,41.742955,-71.37813,Pandion haliaetus carolinensis,American Osprey
224805297,6/23/2024,2024-06-23 18:58:00 UTC,43.06595556,-77.57676111,Pandion haliaetus carolinensis,American Osprey
224814564,6/23/2024,2024-06-24 04:33:04 UTC,40.38408248,-105.6462232,Pandion haliaetus carolinensis,American Osprey
224942835,6/23/2024,2024-06-24 00:54:22 UTC,34.46021333,-120.0279,Pandion haliaetus carolinensis,American Osprey
224902047,6/24/2024,2024-06-24 15:14:34 UTC,49.84131819,-83.87642413,Pandion haliaetus carolinensis,American Osprey
225042545,6/24/2024,2024-06-24 19:33:21 UTC,40.70100317,-73.16054507,Pandion haliaetus carolinensis,American Osprey
229937433,6/24/2024,2024-06-24 13:26:00 UTC,43.97623923,-69.42124997,Pandion haliaetus carolinensis,American Osprey
234070696,6/24/2024,2024-06-24 18:36:00 UTC,46.17454,-116.93217,Pandion haliaetus carolinensis,American Osprey
225162274,6/25/2024,2024-06-25 19:20:51 UTC,36.60870805,-121.8938265,Pandion haliaetus carolinensis,American Osprey
225202084,6/25/2024,2024-06-25 14:55:00 UTC,38.417625,-123.1075222,Pandion haliaetus carolinensis,American Osprey
225584284,6/25/2024,2024-06-25 11:01:24 UTC,30.28389167,-87.56506333,Pandion haliaetus carolinensis,American Osprey
226235092,6/25/2024,2024-06-25 12:53:17 UTC,35.37426371,-75.78576576,Pandion haliaetus carolinensis,American Osprey
226237358,6/25/2024,2024-06-25 22:56:44 UTC,35.35088381,-75.58325699,Pandion haliaetus carolinensis,American Osprey
225396561,6/26/2024,2024-06-26 22:13:48 UTC,42.887557,-85.82700198,Pandion haliaetus carolinensis,American Osprey
226383143,6/26/2024,2024-06-26 18:18:00 UTC,33.62804822,-117.8874371,Pandion haliaetus carolinensis,American Osprey
226383145,6/26/2024,2024-06-26 18:13:00 UTC,33.62804822,-117.8874371,Pandion haliaetus carolinensis,American Osprey
